hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H002,Level 3 Type A ED Visits,5023,APC,,,,,facility,outpatient,,,,,,UnitedHealthCare,VA CCN Government,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",948.62,other,403.16,2481.73,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Aetna,HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",3600.12,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Aetna,Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",816.7,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Aetna,PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",4233.24,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Amerigroup - DC,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",1359.64,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,AmeriHealth Caritas - DC,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",1259.2,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,BCBS,CareFirst HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",2728,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,BCBS,CareFirst PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",2992.75,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Cigna,HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",2224.5,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Cigna,PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",2226,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,First Health/Coventry,First Health PPO,,90,,7016.84,percent of total billed charges,705.25,7016.84,
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Geisinger,PPO,,80,,3937.2,percent of total billed charges,705.25,7016.84,
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Humana,Choice Care PPO,,70,,1151.36,percent of total billed charges,705.25,7016.84,
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Johns Hopkins Health Plans,EHP PPO,,66,,4051.96,percent of total billed charges,705.25,7016.84,
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Johns Hopkins Health Plans,Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",1149.42,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Johns Hopkins Health Plans,USFHP Government,,70,,3520.11,percent of total billed charges,705.25,7016.84,
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Kaiser,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",4009,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Kaiser,Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",732.41,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Medstar - DC,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",1168.66,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,PHCS/Multiplan,Supplementary Network All Commercial Plans,,82.1,,2222.66,percent of total billed charges,705.25,7016.84,
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Optum,Bundled Rate All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",5554.99,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,Priority Partners,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",2864.18,other,705.25,7016.84,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Level 4 Type A ED Visits,5024,APC,,,,,facility,outpatient,,,,,,PHCS,Primary Network All Commercial Plans,,66,,5905.41,percent of total billed charges,705.25,7016.84,
