hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Aetna,Aetna Choice Pos I And Ii,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",426.52,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Aetna,Aetna Other,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",312.99,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Aetna,Aetna Signature Administrators,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",353.61,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Aetna,Luminare Health Benefit-Aetna Signature Adm,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",421.31,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Aetna Better Health Mco,Aetna Better Health Of Maryland,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",243.58,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Aetna Med Adv,Aetna Medicare Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",511.49,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Aetna Med Adv,Aetna Medicare Hmo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",491.10,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Amerigroup Dc,Amerigroup Dc Healthcare Alliance Mco (New 4/2023),,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",214.8,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Amerigroup Dc,Amerigroup Dc Healthy Families Mco (New 4/2023),,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",326.82,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Amerihealth,Amerihealth Caritas Dc Alliance Mco,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",242.9,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Amerihealth,Amerihealth Dc Healthy Families Mco,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",321.62,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Blue Cr/Sh Fep,Blue Cr/Sh Fep Basic Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",393.66,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Blue Cr/Sh Fep,Blue Cr/Sh Fep Focus Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",461.66,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Blue Cr/Sh Fep,Blue Cr/Sh Fep Standard Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",442.56,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Blue Cr/Sh Med Adv,Blue Cr/Sh Med Adv Oos,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",359.79,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Blue Cr/Sh Nasco,Blue Cr/Sh National Acct,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",370.13,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 2 Type A ED Visits,5022,APC,,,,,facility,outpatient,,,,,,Blue Cr/Sh Out-Of-State,Bcbs Out-Of-State Ppo Other,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",371.39,other,101.31,2587.71,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
